STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-25 13:51,FM-15,SCT:04 70,10.00,,79,26.1,63,17.3,52,11.1,39,3,040,,29.88,,,30.02,0.00,30.05,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-25 14:51,FM-15,SCT:04 80,10.00,,79,26.1,63,17.0,51,10.6,38,3,VRB,,29.89,,,30.03,0.00,30.06,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-25 15:51,FM-15,CLR:00,10.00,,79,26.1,61,16.1,47,8.3,32,5,VRB,,29.90,1,,30.04,0.00,30.07,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-25 16:51,FM-15,CLR:00,10.00,,79,26.1,61,16.3,48,8.9,34,3,VRB,,29.90,,,30.05,0.00,30.07,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-25 17:51,FM-15,CLR:00,10.00,,78,25.6,60,15.6,46,7.8,32,5,VRB,,29.92,,,30.07,0.00,30.09,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-25 18:51,FM-15,CLR:00,10.00,,77,25.0,59,15.2,45,7.2,32,5,040,,29.95,3,,30.09,0.00,30.12,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-25 19:51,FM-15,CLR:00,10.00,,76,24.4,59,14.8,44,6.7,32,6,010,,29.97,,,30.11,0.00,30.14,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-25 20:51,FM-15,CLR:00,10.00,,74,23.3,58,14.3,44,6.7,34,6,VRB,,29.99,,,30.13,0.00,30.16,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-25 21:51,FM-15,CLR:00,10.00,,73,22.8,57,14.1,44,6.7,35,3,040,,30.00,1,,30.15,0.00,30.17,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-25 22:51,FM-15,CLR:00,10.00,,70,21.1,57,13.9,46,7.8,42,3,030,,30.03,,,30.17,0.00,30.20,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-25 23:51,FM-15,CLR:00,10.00,,70,21.1,57,13.9,46,7.8,42,0,000,,30.04,,,30.19,0.00,30.21,81,67,74,-0.1,,,,0,9,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-25 23:59,SOD,,,,,,,,,,,,,,,,,,,,81,67,74,-0.1,51,53,62,0,9,0426,1931,,0.00,0.0,0,29.84,30.00,5.0,24,340,15,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 00:51,FM-15,CLR:00,10.00,,68,20.0,57,13.7,47,8.3,47,0,000,,30.05,1,,30.19,0.00,30.22,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 01:51,FM-15,CLR:00,10.00,,65,18.3,56,13.2,48,8.9,54,5,070,,30.06,,,30.21,0.00,30.23,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 02:51,FM-15,CLR:00,10.00,,65,18.3,57,14.0,51,10.6,61,3,VRB,,30.07,,,30.21,0.00,30.24,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 03:51,FM-15,CLR:00,10.00,,63,17.2,57,13.8,52,11.1,68,5,050,,30.08,3,,30.22,0.00,30.25,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 04:51,FM-15,CLR:00,10.00,,61,16.1,57,13.9,54,12.2,78,6,VRB,,30.10,,,30.25,0.00,30.27,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 05:51,FM-15,CLR:00,10.00,,65,18.3,59,14.9,54,12.2,68,7,VRB,,30.11,,,30.26,0.00,30.28,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 06:51,FM-15,CLR:00,10.00,,66,18.9,61,16.0,57,13.9,73,7,090,,30.12,1,,30.26,0.00,30.29,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 07:51,FM-15,CLR:00,10.00,,67,19.4,60,15.3,54,12.2,63,6,090,,30.13,,,30.28,0.00,30.30,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 08:51,FM-15,CLR:00,10.00,,71,21.7,61,15.9,53,11.7,53,6,110,,30.13,,,30.28,0.00,30.30,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 09:51,FM-15,CLR:00,10.00,,73,22.8,62,16.9,55,12.8,53,7,VRB,,30.13,0,,30.27,0.00,30.30,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 10:51,FM-15,BKN:07 43 BKN:07 50,10.00,,73,22.8,62,16.9,55,12.8,53,0,000,,30.11,,,30.26,0.00,30.28,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 11:51,FM-15,CLR:00,10.00,,76,24.4,63,17.2,54,12.2,47,0,000,,30.10,,,30.25,0.00,30.27,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 12:51,FM-15,CLR:00,10.00,,77,25.0,62,16.7,51,10.6,40,,,,30.09,6,,30.23,0.00,30.26,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 13:51,FM-15,CLR:00,10.00,,76,24.4,63,17.0,53,11.7,45,5,VRB,,30.07,,,30.22,0.00,30.24,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 14:51,FM-15,CLR:00,10.00,,75,23.9,64,17.6,56,13.3,52,6,170,,30.07,,,30.21,0.00,30.24,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 15:51,FM-15,CLR:00,10.00,,73,22.8,63,17.2,56,13.3,55,5,VRB,,30.06,6,,30.21,0.00,30.23,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 16:51,FM-15,FEW:02 55,10.00,,73,22.8,64,17.8,58,14.4,59,,,,30.04,,,30.19,0.00,30.21,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 17:51,FM-15,CLR:00,10.00,,72,22.2,64,17.9,59,15.0,64,0,000,,30.04,,,30.19,0.00,30.21,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 18:51,FM-15,CLR:00,10.00,,71,21.7,64,17.7,59,15.0,66,3,VRB,,30.04,5,,30.19,0.00,30.21,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 19:51,FM-15,CLR:00,10.00,,70,21.1,63,17.4,59,15.0,68,5,VRB,,30.04,,,30.19,0.00,30.21,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 20:51,FM-15,CLR:00,10.00,,69,20.6,64,17.9,61,16.1,76,3,VRB,,30.04,,,30.19,0.00,30.21,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 21:51,FM-15,CLR:00,10.00,,69,20.6,63,17.2,59,15.0,70,3,VRB,,30.02,8,,30.17,0.00,30.19,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 22:51,FM-15,CLR:00,10.00,,68,20.0,62,16.7,58,14.4,70,0,000,,30.02,,,30.17,0.00,30.19,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 23:51,FM-15,CLR:00,10.00,,68,20.0,62,16.7,58,14.4,70,3,VRB,,30.01,,,30.16,0.00,30.18,78,61,70,-4.3,,,,0,5,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-26 23:59,SOD,,,,,,,,,,,,,,,,,,,,78,61,70,-4.3,61,55,61,0,5,0426,1931,,0.00,0.0,0,30.07,30.21,3.8,19,170,9,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 00:51,FM-15,CLR:00,10.00,,67,19.4,61,16.2,57,13.9,71,0,000,,30.00,8,,30.14,0.00,30.17,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 01:51,FM-15,CLR:00,10.00,,66,18.9,61,16.0,57,13.9,73,3,VRB,,30.00,,,30.14,0.00,30.17,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 02:51,FM-15,FEW:02 60,10.00,,66,18.9,60,15.7,56,13.3,70,3,240,,29.99,,,30.14,0.00,30.16,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 03:51,FM-15,OVC:08 60,10.00,,67,19.4,61,16.2,57,13.9,71,0,000,,29.99,8,,30.13,0.00,30.16,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 04:51,FM-15,CLR:00,10.00,,67,19.4,61,15.9,56,13.3,68,0,000,,29.98,,,30.13,0.00,30.15,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 05:51,FM-15,CLR:00,10.00,,67,19.4,62,16.5,58,14.4,73,3,VRB,,29.97,,,30.12,0.00,30.14,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 06:51,FM-15,CLR:00,10.00,,68,20.0,62,16.4,57,13.9,68,3,VRB,,29.97,5,,30.12,0.00,30.14,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 07:51,FM-15,FEW:02 29 FEW:02 60,10.00,,70,21.1,63,17.4,59,15.0,68,6,VRB,,29.98,,,30.12,0.00,30.15,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 08:51,FM-15,SCT:04 42 BKN:07 60,10.00,,71,21.7,65,18.3,61,16.1,71,3,VRB,,29.96,,,30.10,0.00,30.13,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 09:51,FM-15,OVC:08 46,10.00,,70,21.1,65,18.4,62,16.7,76,,,,29.95,8,,30.10,0.00,30.12,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 10:51,FM-15,OVC:08 47,10.00,,72,22.2,66,19.1,63,17.2,73,6,VRB,,29.94,,,30.08,0.00,30.11,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 11:51,FM-15,FEW:02 26 BKN:07 40 OVC:08 49,7.00,-RA:02 |RA:61 |RA:61,71,21.7,67,19.2,64,17.8,79,,,,29.93,,,30.07,T,30.10,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 12:51,FM-15,SCT:04 32 BKN:07 50 OVC:08 60,10.00,,72,22.2,65,18.5,61,16.1,68,,,,29.91,8,,30.06,0.00,30.08,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 13:51,FM-15,OVC:08 50,10.00,,71,21.7,62,16.5,55,12.8,57,,,,29.90,,,30.04,0.00,30.07,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 14:51,FM-15,BKN:07 49 OVC:08 60,10.00,,72,22.2,64,17.5,58,14.4,61,3,VRB,,29.87,,,30.01,0.00,30.04,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 15:51,FM-15,OVC:08 60,10.00,,71,21.7,64,17.6,59,15.0,66,5,200,,29.85,8,,29.99,0.00,30.02,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 16:51,FM-15,BKN:07 50 OVC:08 65,10.00,,71,21.7,64,17.9,60,15.6,68,5,VRB,,29.82,,,29.97,0.00,29.99,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 17:51,FM-15,OVC:08 48,10.00,,71,21.7,65,18.3,61,16.1,71,6,VRB,,29.81,,,29.96,0.00,29.98,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 18:51,FM-15,BKN:07 47 OVC:08 55,9.00,-RA:02 |RA:61 |RA:61,70,21.1,66,18.7,63,17.2,79,7,VRB,,29.80,6,,29.95,T,29.97,,,,,,,,,,0426,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 19:51,FM-15,OVC:08 50,10.00,,70,21.1,66,19.0,64,17.8,82,,,,29.79,,,29.93,T,29.96,,,,,,,,,,0427,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 20:51,FM-15,OVC:08 50,10.00,,69,20.6,67,19.5,66,18.9,90,,,,29.80,,,29.94,0.01,29.97,,,,,,,,,,0427,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 21:51,FM-15,OVC:08 46,10.00,,69,20.6,67,19.5,66,18.9,90,5,VRB,,29.78,8,,29.92,T,29.95,,,,,,,,,,0427,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 22:51,FM-15,BKN:07 43 BKN:07 75,9.00,,69,20.6,68,19.8,67,19.4,93,0,000,,29.76,,,29.91,0.00,29.93,,,,,,,,,,0427,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 23:51,FM-15,BKN:07 14 BKN:07 40 OVC:08 80,9.00,,70,21.1,68,20.0,67,19.4,90,5,VRB,,29.75,,,29.89,0.00,29.92,73,66,70,-4.5,,,,0,5,0427,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-27 23:59,SOD,,,,,,,,,,,,,,,,,,,,73,66,70,-4.5,74,61,64,0,5,0427,1931,RA:16,0.01,0.0,0,29.90,30.04,3.5,21,180,10,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-28 00:51,FM-15,OVC:08 11,9.00,,71,21.7,69,20.6,68,20.0,90,3,VRB,,29.73,8,,29.87,0.00,29.90,,,,,,,,,,0427,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,42.7,40.77898,-73.96925,2018-06-28 01:51,FM-15,OVC:08 12,6.00,-RA:02 BR:1 |RA:61 |RA:61,71,21.7,69,20.6,68,20.0,90,0,000,,29.70,,,29.84,0.01,29.87,,,,,,,,,,0427,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
